-579.882	0.101	11720723cytbx_bcl15_0342
-579.881	0.088	11720722cytbx_bcl14_0359
-579.866	0.094	11720724cytbx_bcl16_0224
-579.824	0.085	11720712cytbx_bcl6_0161
-579.818	0.095	11720714cytbx_bcl8_0386
-579.795	0.111	11720711cytbx_bcl5_0285
-579.791	0.093	11720708cytbx_bcl2_0180
-579.787	0.076	11720721cytbx_bcl13_0414
-579.756	0.074	11720719cytbx_bcl11_0234
-579.741	0.096	11720712cytbx_bcl6_0051
-579.712	0.104	11720716cytbx_bcl10_0282
-579.708	0.106	11720711cytbx_bcl5_0416
-579.685	0.088	11720724cytbx_bcl16_0343
-579.673	0.092	11720709cytbx_bcl3_0162
-579.669	0.112	11720720cytbx_bcl12_0336
-579.641	0.097	11720726cytbx_bcl18_0167
-579.640	0.114	11720711cytbx_bcl5_0357
-579.627	0.085	11720715cytbx_bcl9_0221
-579.622	0.104	11720725cytbx_bcl17_0467
-579.613	0.099	11720702cytbx_bcl20_0029
-579.604	0.093	11720713cytbx_bcl7_0325
-579.579	0.102	11720723cytbx_bcl15_0367
-579.549	0.109	11720711cytbx_bcl5_0468
-579.540	0.095	11720708cytbx_bcl2_0407
-579.537	0.098	11720726cytbx_bcl18_0368
-579.536	0.084	11720720cytbx_bcl12_0377
-579.531	0.104	11720709cytbx_bcl3_0282
-579.523	0.073	11720710cytbx_bcl4_0358
-579.508	0.086	11720723cytbx_bcl15_0082
-579.506	0.130	11720724cytbx_bcl16_0223
-579.505	0.096	11720714cytbx_bcl8_0202
-579.464	0.079	11720722cytbx_bcl14_0329
-579.457	0.082	11720707cytbx_bcl1_0127
-579.448	0.081	11720716cytbx_bcl10_0145
-579.447	0.091	11720712cytbx_bcl6_0081
-579.444	0.101	11720714cytbx_bcl8_0182
-579.423	0.092	11720709cytbx_bcl3_0402
-579.404	0.104	11720716cytbx_bcl10_0414
-579.378	0.073	11720702cytbx_bcl20_0388
-579.376	0.066	11720723cytbx_bcl15_0347
-579.368	0.103	11720713cytbx_bcl7_0048
-579.362	0.084	11720708cytbx_bcl2_0403
-579.354	0.092	11720721cytbx_bcl13_0385
-579.354	0.105	11720723cytbx_bcl15_0418
-579.353	0.097	11720726cytbx_bcl18_0349
-579.341	0.094	11720707cytbx_bcl1_0155
-579.309	0.089	11720702cytbx_bcl20_0072
-579.306	0.100	11720714cytbx_bcl8_0090
-579.305	0.100	11720714cytbx_bcl8_0145
-579.303	0.098	11720708cytbx_bcl2_0479
-579.282	0.117	11720708cytbx_bcl2_0455
-579.280	0.058	11720710cytbx_bcl4_0080
-579.236	0.172	11720724cytbx_bcl16_0136
-579.235	0.111	11720719cytbx_bcl11_0284
-579.218	0.131	11720720cytbx_bcl12_0274
-579.195	0.108	11720716cytbx_bcl10_0292
-579.190	0.113	11720710cytbx_bcl4_0267
-579.179	0.085	11720723cytbx_bcl15_0315
-579.157	0.084	11720707cytbx_bcl1_0017
-579.155	0.106	11720710cytbx_bcl4_0195
-579.148	0.074	11720721cytbx_bcl13_0344
-579.144	0.107	11720707cytbx_bcl1_0310
-579.141	0.087	11720719cytbx_bcl11_0375
-579.139	0.080	11720720cytbx_bcl12_0105
-579.131	0.083	11720707cytbx_bcl1_0231
-579.115	0.106	11720726cytbx_bcl18_0108
-579.112	0.091	11720712cytbx_bcl6_0024
-579.079	0.074	11720714cytbx_bcl8_0484
-579.075	0.092	11720702cytbx_bcl20_0137
-579.061	0.075	11720715cytbx_bcl9_0097
-579.010	0.089	11720711cytbx_bcl5_0349
-578.985	0.099	11720711cytbx_bcl5_0452
-578.974	0.097	11720727cytbx_bcl19_0122
-578.972	0.075	11720709cytbx_bcl3_0155
-578.958	0.095	11720708cytbx_bcl2_0079
-578.946	0.082	11720702cytbx_bcl20_0219
-578.933	0.069	11720724cytbx_bcl16_0110
-578.926	0.098	11720707cytbx_bcl1_0321
-578.926	0.118	11720720cytbx_bcl12_0069
-578.920	0.102	11720719cytbx_bcl11_0492
-578.910	0.088	11720722cytbx_bcl14_0339
-578.893	0.090	11720712cytbx_bcl6_0493
-578.875	0.074	11720726cytbx_bcl18_0315
-578.868	0.103	11720711cytbx_bcl5_0451
-578.851	0.096	11720724cytbx_bcl16_0440
-578.837	0.087	11720710cytbx_bcl4_0411
-578.833	0.074	11720722cytbx_bcl14_0006
-578.811	0.071	11720702cytbx_bcl20_0235
-578.797	0.112	11720724cytbx_bcl16_0296
-578.794	0.080	11720720cytbx_bcl12_0094
-578.787	0.110	11720720cytbx_bcl12_0304
-578.768	0.073	11720724cytbx_bcl16_0357
-578.757	0.080	11720727cytbx_bcl19_0349
-578.753	0.078	11720716cytbx_bcl10_0296
-578.749	0.070	11720720cytbx_bcl12_0380
-578.732	0.093	11720719cytbx_bcl11_0078
-578.725	0.093	11720713cytbx_bcl7_0183
-578.716	0.093	11720722cytbx_bcl14_0062
-578.704	0.106	11720713cytbx_bcl7_0340
-578.689	0.096	11720725cytbx_bcl17_0273
-578.683	0.094	11720712cytbx_bcl6_0226
-578.652	0.097	11720721cytbx_bcl13_0492
